,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,index,archive_index_number,timestamp,non_event_flag,over_freq_flag,over_freq_index,under_freq_flag,under_freq_index,ambig_flag,severity_desc,file_name,ABC_values,Event Check
111,111,111,111,111,111,111,111.0,111,111.0,111,111,111,111,111,111,2942,2019-08-07 0:47:46,False,True,2489.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-00-50_267.csv,"[nan, nan, nan]",
112,112,112,112,112,112,112,112.0,112,112.0,112,112,112,112,112,112,2949,2019-08-07 1:06:26,False,True,2362.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-01-09_274.csv,"[nan, nan, nan]",
113,113,113,113,113,113,113,113.0,113,113.0,113,113,113,113,113,113,2951,2019-08-07 1:11:46,False,True,4251.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-01-14_276.csv,"[nan, nan, nan]",
114,114,114,114,114,114,114,114.0,114,114.0,114,114,114,114,114,114,2959,2019-08-07 1:33:06,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-01-35_284.csv,"[nan, nan, nan]",
115,115,115,115,115,115,115,115.0,115,115.0,115,115,115,115,115,115,2985,2019-08-07 2:42:26,False,False,,True,1346.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-02-45_310.csv,"[nan, nan, nan]",
116,116,116,116,116,116,116,116.0,116,116.0,116,116,116,116,116,116,2995,2019-08-07 3:09:06,False,True,2.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-03-11_320.csv,"[nan, nan, nan]",
117,117,117,117,117,117,117,117.0,117,117.0,117,117,117,117,117,117,3034,2019-08-07 4:53:06,False,True,7898.0,True,6.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-04-55_359.csv,"[nan, nan, nan]",
118,118,118,118,118,118,118,118.0,118,118.0,118,118,118,118,118,118,3040,2019-08-07 5:09:06,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-05-11_365.csv,"[nan, nan, nan]",
119,119,119,119,119,119,119,119.0,119,119.0,119,119,119,119,119,119,3056,2019-08-07 5:51:46,False,False,,True,2060.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-05-54_381.csv,"[nan, nan, nan]",
120,120,120,120,120,120,120,120.0,120,120.0,120,120,120,120,120,120,3059,2019-08-07 5:59:46,False,False,,True,155.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-06-02_384.csv,"[nan, nan, nan]",
121,121,121,121,121,121,121,121.0,121,121.0,121,121,121,121,121,121,3070,2019-08-07 6:29:06,False,False,,True,2169.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-06-31_395.csv,"[nan, nan, nan]",
122,122,122,122,122,122,122,122.0,122,122.0,122,122,122,122,122,122,3082,2019-08-07 7:01:06,False,True,1137.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-07-03_407.csv,"[nan, nan, nan]",
123,123,123,123,123,123,123,123.0,123,123.0,123,123,123,123,123,123,3103,2019-08-07 7:57:06,False,True,3813.0,True,6974.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-07-59_428.csv,"[nan, nan, nan]",
124,124,124,124,124,124,124,124.0,124,124.0,124,124,124,124,124,124,3104,2019-08-07 7:59:46,False,False,,True,2274.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-08-02_429.csv,"[nan, nan, nan]",
125,125,125,125,125,125,125,125.0,125,125.0,125,125,125,125,125,125,3115,2019-08-07 8:29:06,False,True,941.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-08-31_440.csv,"[nan, nan, nan]",
126,126,126,126,126,126,126,126.0,126,126.0,126,126,126,126,126,126,3217,2019-08-07 13:01:06,False,False,,True,3076.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-13-03_542.csv,"[nan, nan, nan]",
127,127,127,127,127,127,127,127.0,127,127.0,127,127,127,127,127,127,3231,2019-08-07 13:38:26,False,False,,True,1371.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-13-41_556.csv,"[nan, nan, nan]",
128,128,128,128,128,128,128,128.0,128,128.0,128,128,128,128,128,128,3245,2019-08-07 14:18:04,False,False,,True,1.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-14-20_1.csv,"[nan, nan, nan]",
129,129,129,129,129,129,129,129.0,129,129.0,129,129,129,129,129,129,3316,2019-08-07 17:27:24,False,True,1015.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-17-30_72.csv,"[nan, nan, nan]",
130,130,130,130,130,130,130,130.0,130,130.0,130,130,130,130,130,130,3348,2019-08-07 18:52:44,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-07-18-55_104.csv,"[nan, nan, nan]",
131,131,131,131,131,131,131,131.0,131,131.0,131,131,131,131,131,131,3594,2019-08-08 5:48:44,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-08-05-51_350.csv,"[nan, nan, nan]",
132,132,132,132,132,132,132,132.0,132,132.0,132,132,132,132,132,132,3626,2019-08-08 7:14:04,False,True,340.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-08-07-16_382.csv,"[nan, nan, nan]",
133,133,133,133,133,133,133,133.0,133,133.0,133,133,133,133,133,133,3634,2019-08-08 7:35:24,False,True,552.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-08-07-38_390.csv,"[nan, nan, nan]",
134,134,134,134,134,134,134,134.0,134,134.0,134,134,134,134,134,134,3640,2019-08-08 7:51:24,False,False,,True,284.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-08-07-54_396.csv,"[nan, nan, nan]",
135,135,135,135,135,135,135,135.0,135,135.0,135,135,135,135,135,135,3660,2019-08-08 8:44:44,False,True,8362.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-08-08-47_416.csv,"[nan, nan, nan]",
136,136,136,136,136,136,136,136.0,136,136.0,136,136,136,136,136,136,3729,2019-08-08 11:48:44,False,False,,True,4258.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-08-11-51_485.csv,"[nan, nan, nan]",
137,137,137,137,137,137,137,137.0,137,137.0,137,137,137,137,137,137,3783,2019-08-08 14:12:44,False,True,9286.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-08-14-15_539.csv,"[nan, nan, nan]",
138,138,138,138,138,138,138,138.0,138,138.0,138,138,138,138,138,138,3918,2019-08-08 20:12:44,False,False,,True,626.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-08-20-15_674.csv,"[nan, nan, nan]",
139,139,139,139,139,139,139,139.0,139,139.0,139,139,139,139,139,139,3929,2019-08-08 20:42:04,False,True,139.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-08-20-44_685.csv,"[nan, nan, nan]",
140,140,140,140,140,140,140,140.0,140,140.0,140,140,140,140,140,140,3933,2019-08-08 20:52:44,False,True,4.0,True,882.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-08-20-55_689.csv,"[nan, nan, nan]",
141,141,141,141,141,141,141,141.0,141,141.0,141,141,141,141,141,141,3945,2019-08-08 21:24:44,False,False,,True,302.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-08-21-27_701.csv,"[nan, nan, nan]",
142,142,142,142,142,142,142,142.0,142,142.0,142,142,142,142,142,142,4016,2019-08-09 0:34:04,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-00-36_772.csv,"[nan, nan, nan]",
143,143,143,143,143,143,143,143.0,143,143.0,143,143,143,143,143,143,4029,2019-08-09 1:08:44,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-01-11_785.csv,"[nan, nan, nan]",
144,144,144,144,144,144,144,144.0,144,144.0,144,144,144,144,144,144,4056,2019-08-09 2:20:44,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-02-23_812.csv,"[nan, nan, nan]",
145,145,145,145,145,145,145,145.0,145,145.0,145,145,145,145,145,145,4101,2019-08-09 4:20:44,False,True,6841.0,True,620.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-04-23_857.csv,"[nan, nan, nan]",
146,146,146,146,146,146,146,146.0,146,146.0,146,146,146,146,146,146,4125,2019-08-09 5:24:44,False,False,,True,192.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-05-27_881.csv,"[nan, nan, nan]",
147,147,147,147,147,147,147,147.0,147,147.0,147,147,147,147,147,147,4181,2019-08-09 7:54:04,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-07-56_937.csv,"[nan, nan, nan]",
148,148,148,148,148,148,148,148.0,148,148.0,148,148,148,148,148,148,4207,2019-08-09 9:03:24,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-09-06_963.csv,"[nan, nan, nan]",
149,149,149,149,149,149,149,149.0,149,149.0,149,149,149,149,149,149,4215,2019-08-09 9:24:44,False,False,,True,787.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-09-27_971.csv,"[nan, nan, nan]",
150,150,150,150,150,150,150,150.0,150,150.0,150,150,150,150,150,150,4225,2019-08-09 9:51:24,False,False,,True,2.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-09-54_981.csv,"[nan, nan, nan]",
151,151,151,151,151,151,151,151.0,151,151.0,151,151,151,151,151,151,4238,2019-08-09 10:26:04,False,False,,True,1176.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-10-28_994.csv,"[nan, nan, nan]",
152,152,152,152,152,152,152,152.0,152,152.0,152,152,152,152,152,152,4424,2019-08-09 18:42:04,False,True,5052.0,True,1448.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-18-44_1180.csv,"[nan, nan, nan]",
153,153,153,153,153,153,153,153.0,153,153.0,153,153,153,153,153,153,4483,2019-08-09 21:19:24,False,True,225.0,True,7394.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-21-22_1239.csv,"[nan, nan, nan]",
154,154,154,154,154,154,154,154.0,154,154.0,154,154,154,154,154,154,4498,2019-08-09 21:59:24,False,False,,True,5193.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-22-02_1254.csv,"[nan, nan, nan]",
155,155,155,155,155,155,155,155.0,155,155.0,155,155,155,155,155,155,4515,2019-08-09 22:44:44,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-22-47_1271.csv,"[nan, nan, nan]",
156,156,156,156,156,156,156,156.0,156,156.0,156,156,156,156,156,156,4524,2019-08-09 23:08:44,False,True,1957.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-23-11_1280.csv,"[nan, nan, nan]",
157,157,157,157,157,157,157,157.0,157,157.0,157,157,157,157,157,157,4527,2019-08-09 23:16:44,False,True,3008.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-23-19_1283.csv,"[nan, nan, nan]",
158,158,158,158,158,158,158,158.0,158,158.0,158,158,158,158,158,158,4528,2019-08-09 23:19:24,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-09-23-22_1284.csv,"[nan, nan, nan]",
159,159,159,159,159,159,159,159.0,159,159.0,159,159,159,159,159,159,4574,2019-08-10 1:22:04,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-01-24_1330.csv,"[nan, nan, nan]",
160,160,160,160,160,160,160,160.0,160,160.0,160,160,160,160,160,160,4575,2019-08-10 1:24:44,False,False,,True,9662.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-01-27_1331.csv,"[nan, nan, nan]",
161,161,161,161,161,161,161,161.0,161,161.0,161,161,161,161,161,161,4588,2019-08-10 1:59:24,False,False,,True,1902.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-02-02_1344.csv,"[nan, nan, nan]",
162,162,162,162,162,162,162,162.0,162,162.0,162,162,162,162,162,162,4630,2019-08-10 3:51:24,False,True,7073.0,True,1804.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-03-54_1386.csv,"[nan, nan, nan]",
163,163,163,163,163,163,163,163.0,163,163.0,163,163,163,163,163,163,4650,2019-08-10 4:44:44,False,False,,True,2703.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-04-47_1406.csv,"[nan, nan, nan]",
164,164,164,164,164,164,164,164.0,164,164.0,164,164,164,164,164,164,4674,2019-08-10 5:48:44,False,True,2663.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-05-51_1430.csv,"[nan, nan, nan]",
165,165,165,165,165,165,165,165.0,165,165.0,165,165,165,165,165,165,4678,2019-08-10 5:59:24,False,True,177.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-06-02_1434.csv,"[nan, nan, nan]",
166,166,166,166,166,166,166,166.0,166,166.0,166,166,166,166,166,166,4700,2019-08-10 6:58:04,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-07-00_1456.csv,"[nan, nan, nan]",
167,167,167,167,167,167,167,167.0,167,167.0,167,167,167,167,167,167,4718,2019-08-10 7:46:04,False,False,,True,8213.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-07-48_1474.csv,"[nan, nan, nan]",
168,168,168,168,168,168,168,168.0,168,168.0,168,168,168,168,168,168,4722,2019-08-10 7:56:44,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-07-59_1478.csv,"[nan, nan, nan]",
169,169,169,169,169,169,169,169.0,169,169.0,169,169,169,169,169,169,4726,2019-08-10 8:07:24,False,False,,True,355.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-08-10_1482.csv,"[nan, nan, nan]",
170,170,170,170,170,170,170,170.0,170,170.0,170,170,170,170,170,170,4727,2019-08-10 8:10:04,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-08-12_1483.csv,"[nan, nan, nan]",
171,171,171,171,171,171,171,171.0,171,171.0,171,171,171,171,171,171,4750,2019-08-10 9:11:24,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-09-14_1506.csv,"[nan, nan, nan]",
172,172,172,172,172,172,172,172.0,172,172.0,172,172,172,172,172,172,4752,2019-08-10 9:16:44,False,False,,True,3918.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-09-19_1508.csv,"[nan, nan, nan]",
173,173,173,173,173,173,173,173.0,173,173.0,173,173,173,173,173,173,4768,2019-08-10 9:59:24,False,False,,True,3548.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-10-02_1524.csv,"[nan, nan, nan]",
174,174,174,174,174,174,174,174.0,174,174.0,174,174,174,174,174,174,4789,2019-08-10 10:55:24,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-10-58_1545.csv,"[nan, nan, nan]",
175,175,175,175,175,175,175,175.0,175,175.0,175,175,175,175,175,175,4791,2019-08-10 11:00:44,False,True,1116.0,True,0.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-11-03_1547.csv,"[nan, nan, nan]",
176,176,176,176,176,176,176,176.0,176,176.0,176,176,176,176,176,176,4796,2019-08-10 11:14:04,False,False,,True,2770.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-11-16_1552.csv,"[nan, nan, nan]",
177,177,177,177,177,177,177,177.0,177,177.0,177,177,177,177,177,177,4807,2019-08-10 11:43:24,False,True,6387.0,True,5148.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-11-46_1563.csv,"[nan, nan, nan]",
178,178,178,178,178,178,178,178.0,178,178.0,178,178,178,178,178,178,4808,2019-08-10 11:46:04,False,False,,True,3278.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-11-48_1564.csv,"[nan, nan, nan]",
179,179,179,179,179,179,179,179.0,179,179.0,179,179,179,179,179,179,4824,2019-08-10 12:28:44,False,False,,True,784.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-12-31_1580.csv,"[nan, nan, nan]",
180,180,180,180,180,180,180,180.0,180,180.0,180,180,180,180,180,180,4826,2019-08-10 12:34:04,False,False,,True,361.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-12-36_1582.csv,"[nan, nan, nan]",
181,181,181,181,181,181,181,181.0,181,181.0,181,181,181,181,181,181,4838,2019-08-10 13:06:04,False,True,9794.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-13-08_1594.csv,"[nan, nan, nan]",
182,182,182,182,182,182,182,182.0,182,182.0,182,182,182,182,182,182,4857,2019-08-10 13:56:44,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-13-59_1613.csv,"[nan, nan, nan]",
183,183,183,183,183,183,183,183.0,183,183.0,183,183,183,183,183,183,4884,2019-08-10 15:08:44,False,False,,True,922.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-15-11_1640.csv,"[nan, nan, nan]",
184,184,184,184,184,184,184,184.0,184,184.0,184,184,184,184,184,184,4896,2019-08-10 15:40:44,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-15-43_1652.csv,"[nan, nan, nan]",
185,185,185,185,185,185,185,185.0,185,185.0,185,185,185,185,185,185,4936,2019-08-10 17:27:24,False,False,,True,7647.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-17-30_1692.csv,"[nan, nan, nan]",
186,186,186,186,186,186,186,186.0,186,186.0,186,186,186,186,186,186,4961,2019-08-10 18:34:04,False,True,7978.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-18-36_1717.csv,"[nan, nan, nan]",
187,187,187,187,187,187,187,187.0,187,187.0,187,187,187,187,187,187,4972,2019-08-10 19:03:24,False,False,,True,404.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-19-06_1728.csv,"[nan, nan, nan]",
188,188,188,188,188,188,188,188.0,188,188.0,188,188,188,188,188,188,4976,2019-08-10 19:14:04,False,False,,True,145.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-19-16_1732.csv,"[nan, nan, nan]",
189,189,189,189,189,189,189,189.0,189,189.0,189,189,189,189,189,189,4999,2019-08-10 20:15:24,False,True,233.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-20-18_1755.csv,"[nan, nan, nan]",
190,190,190,190,190,190,190,190.0,190,190.0,190,190,190,190,190,190,5003,2019-08-10 20:26:04,False,True,2209.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-20-28_1759.csv,"[nan, nan, nan]",
191,191,191,191,191,191,191,191.0,191,191.0,191,191,191,191,191,191,5004,2019-08-10 20:28:44,False,True,452.0,True,5403.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-20-31_1760.csv,"[nan, nan, nan]",
192,192,192,192,192,192,192,192.0,192,192.0,192,192,192,192,192,192,5015,2019-08-10 20:58:04,False,False,,True,6381.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-21-00_1771.csv,"[nan, nan, nan]",
193,193,193,193,193,193,193,193.0,193,193.0,193,193,193,193,193,193,5021,2019-08-10 21:14:04,False,False,,True,4113.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-10-21-16_1777.csv,"[nan, nan, nan]",
194,194,194,194,194,194,194,194.0,194,194.0,194,194,194,194,194,194,5092,2019-08-11 0:23:24,False,True,5643.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-00-26_1848.csv,"[nan, nan, nan]",
195,195,195,195,195,195,195,195.0,195,195.0,195,195,195,195,195,195,5126,2019-08-11 1:54:04,False,True,604.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-01-56_1882.csv,"[nan, nan, nan]",
196,196,196,196,196,196,196,196.0,196,196.0,196,196,196,196,196,196,5180,2019-08-11 4:18:04,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-04-20_1936.csv,"[nan, nan, nan]",
197,197,197,197,197,197,197,197.0,197,197.0,197,197,197,197,197,197,5201,2019-08-11 5:14:04,False,False,,True,836.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-05-16_1957.csv,"[nan, nan, nan]",
198,198,198,198,198,198,198,198.0,198,198.0,198,198,198,198,198,198,5203,2019-08-11 5:19:24,False,True,3564.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-05-22_1959.csv,"[nan, nan, nan]",
199,199,199,199,199,199,199,199.0,199,199.0,199,199,199,199,199,199,5207,2019-08-11 5:30:04,False,True,143.0,True,145.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-05-32_1963.csv,"[nan, nan, nan]",
200,200,200,200,200,200,200,200.0,200,200.0,200,200,200,200,200,200,5227,2019-08-11 6:23:24,False,False,,True,6371.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-06-26_1983.csv,"[nan, nan, nan]",
201,201,201,201,201,201,201,201.0,201,201.0,201,201,201,201,201,201,5238,2019-08-11 6:52:44,False,True,1418.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-06-55_1994.csv,"[nan, nan, nan]",
202,202,202,202,202,202,202,202.0,202,202.0,202,202,202,202,202,202,5240,2019-08-11 6:58:04,False,True,26.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-07-00_1996.csv,"[nan, nan, nan]",
203,203,203,203,203,203,203,203.0,203,203.0,203,203,203,203,203,203,5241,2019-08-11 7:00:44,False,True,675.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-07-03_1997.csv,"[nan, nan, nan]",
204,204,204,204,204,204,204,204.0,204,204.0,204,204,204,204,204,204,5253,2019-08-11 7:32:44,False,False,,True,560.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-07-35_2009.csv,"[nan, nan, nan]",
205,205,205,205,205,205,205,205.0,205,205.0,205,205,205,205,205,205,5257,2019-08-11 7:43:24,False,False,,True,4295.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-07-46_2013.csv,"[nan, nan, nan]",
206,206,206,206,206,206,206,206.0,206,206.0,206,206,206,206,206,206,5274,2019-08-11 8:28:44,False,True,1181.0,True,5620.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-08-31_2030.csv,"[nan, nan, nan]",
207,207,207,207,207,207,207,207.0,207,207.0,207,207,207,207,207,207,5296,2019-08-11 9:27:24,False,True,1871.0,True,9268.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-09-30_2052.csv,"[nan, nan, nan]",
208,208,208,208,208,208,208,208.0,208,208.0,208,208,208,208,208,208,5297,2019-08-11 9:30:04,False,True,107.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-09-32_2053.csv,"[nan, nan, nan]",
209,209,209,209,209,209,209,209.0,209,209.0,209,209,209,209,209,209,5327,2019-08-11 10:50:04,False,False,,True,5902.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-10-52_2083.csv,"[nan, nan, nan]",
210,210,210,210,210,210,210,210.0,210,210.0,210,210,210,210,210,210,5353,2019-08-11 11:59:24,False,True,2605.0,True,1426.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-12-02_2109.csv,"[nan, nan, nan]",
211,211,211,211,211,211,211,211.0,211,211.0,211,211,211,211,211,211,5356,2019-08-11 12:07:24,False,True,7458.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-12-10_2112.csv,"[nan, nan, nan]",
212,212,212,212,212,212,212,212.0,212,212.0,212,212,212,212,212,212,5533,2019-08-11 19:59:24,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-20-02_2289.csv,"[nan, nan, nan]",
213,213,213,213,213,213,213,213.0,213,213.0,213,213,213,213,213,213,5554,2019-08-11 20:55:24,False,True,32.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-11-20-58_2310.csv,"[nan, nan, nan]",
